clean_text,sentiment
wells fargo continues promoting apple pay with new advertisement aapl,0.0
lets not forget that press effects stock to defend against ipod antitrust suit,0.0
foxbustv is it time to start buying apple aapl,0.0
how in the heck isnt there a taco emoji,0.0
aaplsteve jobs emails featured in apple ipod us antitrust trial,-1.0
trade aapl free nightly updates are posted here on twitter or you can visit the trade aapl free website here,0.0
named mostdesired brand during blackfriday amp cybermonday beating tech rival via,-1.0
strategic steps towards fulltime trading stocks futures forex trader es baba aapl gpro fb eem esignal,0.0
results of our mobility pilothouse program see which had the most loyal customers,0.0
imho oil is going lower no reason not to no bottom here also btw aapl is going 200 boldstatement,0.0
rt aaplsteve jobs emails featured in apple ipod us antitrust trial,0.0
beating in us education market amid ipad slowdown neo,-1.0
see not even have the courtesy to reply as i said should have stayed with much better customer service from them,1.0
steve jobs to testify in trial from beyond the grave,-1.0
2 simple rules for young designers from legendary designer susan kare via,0.0
sold to you on both counts rt imho oil is going lower no bottom here also btw aapl is going 200,0.0
5 companies growing faster than apple inc aapl,0.0
aaplapple cofounder the woz going into reality tv,0.0
apple inc price at close december 02 2014 is 11463 apple aapl,0.0
2 at its announcement supporters criticized aapl for following samsung into the large screen game,-1.0
were out here taking bluetooth calling to a whole new level where you at,0.0
3 looking at it now especially with declining sales it looks more like aapl just decided it wanted samsungs piece of the pie,0.0
thank you for fixing the swift sourcekit crashes in xcode life is better now,1.0
where da fuck is this middle finger emoji so i can ignore my niggaz shit talk wit a single sign,-1.0
so cool apple patents iphone drop protection mechanism that changes device angle in freefall aapl applewatch,1.0
sign of utterly broken wifi driver my air sitting on my lap im desperate enough to read my email on my android phone,-1.0
mobilefirst enterprise collaboration online game changer doclens,0.0
handson with elgato smart power and mophie powerstation plus external batteries ios blog aapl,0.0
aapl moving towards the iot and more connectivity in your everyday life rt the future of apple,1.0
who knows someone that works or has worked in cupertino bayarea techies,0.0
ipad innovation let us maintain what we enjoyed when we were young via,1.0
so sick is petitioning for one,0.0
need to come out with new emojis perhaps one that is a claw,0.0
apple releases final cut pro 1014 and xcode 611 mac blog aapl,0.0
apple inc iphone 6 may infringe on chinese companys patent aapl,0.0
apple inc heads to trial over digital music claims aapl,0.0
chinese smartphone maker claims apple copied iphone 6 design aapl android,-1.0
contact rt anybody that sold an iphone before i have questions amp cant find them on google,0.0
goes red for aids awareness productred fuckaids for every like i get this month a will donate a quarter,1.0
why do i have 5 group messages with the same people,0.0
rt why do i have 5 group messages with the same people,-1.0
rt why do i have 5 group messages with the same people,-1.0
rt why do i have 5 group messages with the same people,-1.0
is the most searched for company and the most searched on platform,0.0
i love my iphone6 mobilephone,1.0
im learning all about apple at,0.0
aaplis it time to start buying apple,0.0
apple continues war on notification center widgets asks drafts to remove note creation feature aapl,0.0
im learning all about ipod touch at,0.0
apple inc aapl news analysis did apple inc aapl ceo steve jobs consider himself above the law,-1.0
verrcktes gercht iphone6s zum apple watch tuesday 2 december,0.0
gets patent 2prevent cracked screens by rotating falling iphones via bigdocc,0.0
rt why do i have 5 group messages with the same people,-1.0
i love you,1.0
if i dismiss a call when it comes in i did not miss that call cant the notification accurately reflect my action,-1.0
agreed,0.0
im sick of your fucking shit,-1.0
introducing iglove an apple product allowing one to singlehandedly operate an iphone 6,0.0
sets its own timetable rather than chasing the competition by focusing on customerexperience cx cem,0.0
todays show on demand features on policebodycameras opening in toledo amp hot 5 at 5,0.0
aaplone thing everyone is getting wrong when it comes to the apple televis,0.0
aapl steve jobs to be star witness in apple ipod lawsuit steve jobs e1294712990453 aapl steve jobs to be,0.0
mozilla planning to release firefox ios app in the future aapl,0.0
or hang loose,0.0
wheres the lava lamp emoji,0.0
ok if youre going to sell each others stuff provide each other with visibility into each others order systems,0.0
i had the facebook app but my dumbass deleted it and now i cant redownload cause it says i need ios7 suck my fucking ass,-1.0
mkt final aapl putcallratios for tuesday december 2 2014,0.0
final aapl putcallratios for tuesday december 2 2014 via hamzei,0.0
chill,0.0
rt new ha blog post gtgtgt final aapl putcallratios for tuesday december 2 2014,0.0
amazon amzn ecosystem the biggest threat to aapl stock amzn amazon amzn ecosystem the biggest threat t,0.0
get cha shit together and fix my phone,-1.0
you need to try the ultra red monster,0.0
i heard monster was the hebrew devil lol,0.0
no holds bar huh,0.0
aaplafterhours buzz apple bob evans farms amp more,0.0
ultra red ok i have some research to do ive seen the coffee white blue,0.0
ick yo autocorrect ruse,-1.0
ok i muted the groupchat but i still get notifications uhm what the hell,-1.0
will it give me edward scissorhands length fingers because then i might be able to use this,-1.0
sitting here waiting for more than half hour for my appt watching geniuses talk crap about their customers in the open nice,-1.0
loving my carplay unit in my honda fit works great i just hope more apps make it to carplay come on,1.0
iphones of the future could save themselves when you drop them aapl smhq,0.0
it would be nice if i could type more than one sentence without my computer freezing up,-1.0
final aapl putcallratios for tuesday december 2 2014,0.0
early signs of liver damage amp how to strengthen your liver,0.0
yo wtf is wrong with you people make it easier to delete contacts already gosh damn it,-1.0
why does the clock disappear in siri its super annoying when you want to set an alarm and suddenly you cant see the time,-1.0
dear i would like an imac with touch screen more than a watch,0.0
my dad called now my musics arent playing jesus christ problematic,-1.0
fuck you fuck you so much i hate you,-1.0
aaplin emails jobs determined to keep ipod appleonly,0.0
la school district officially ends 13 billion ipad initiative in the midst of an fbi investigation aapl,-1.0
will i become immune to bugs like you become like the 5 people you spend most of your time with choosewisely,0.0
well imessage doesnt work thanks,-1.0
next year my goal is to be apple free tired of their bs,-1.0
yep the only jump id make from my 5 now is to 5s at least good deals on 5s now with 6 out,1.0
my 5s was great just had a cracked screen amp a dying battery im thinking about trading the 6 in for a new 5s,-1.0
patents active fall protection system that shifts iphones in midair,0.0
is the most innovative company of 2014 via innovation,1.0
also ive had my iphone 6 for two days and its already broken shout out to,-1.0
uh is making fun of french people and being rude in their new iphone 6 call from anywhere ad thats how it seemed to me,-1.0
one thing everyone is getting wrong when it comes to the apple television aapl,0.0
the future of apple aapl,0.0
i am feeling creatively stifled by the current emoji selection,-1.0
fuck you bitches my phones abrick and stuck on the apple logo,-1.0
we know raul is just going to love his brand new art supplies thank you,1.0
aapl buy reiterated target raised to 130 by bank of america merrill lynch aapl brief explanation here aapl,0.0
forget apple here are better tech stocks to buy the motley fool aapl,-1.0
stock market today moving on wmt aapl and uber news money morning the company reported more than 15 bil,0.0
morgan stanley sells apple inc but aapl stock still a buy aapl stock news morgan stanley sells apple inc,0.0
one good thing about waiting in the store for my appointment is that i cleared up the backlog of emails from my inbox,-1.0
product hunters the functional and whimsical keyboards for ios8 forbes aapl,0.0
move aside apple and google alibaba is entering the connected car space forbes baba goog aapl,0.0
imessage isnt working thanks,-1.0
get android,0.0
i cant i just got a new phone,0.0
no at typo changing my words get it together,-1.0
aapl has 17 analyst ratings in the last 30 days and 94 are positive median target 130 13 upside aapl,0.0
hey could you make an iphone charger that lasts more than a month sincerely a broke high school student who wants her phone charged,-1.0
