sentiment,tweet
0.0,#AAPL:How to Remove Apple Pay Credit Cards Remotely From http://t.co/JPD3HwdeeE...http://t.co/7XGBbp7cjW
-1.0,.@Apple wants you to stop taking vertical photos: http://t.co/Aw5nUQmzZk via @OutsideMagazine
0.0,10 best Steve Jobs emails #apple #stevejobs #AAPL http://t.co/7PJHEvkUbh
0.0,"Apple Is Reportedly Planning A 12-Inch iPad That Will Be Like Microsoft's Surface $AAPL #aapl
http://t.co/ahKJeeKqdi"
0.0,"@Apple [#Apple] #Patents An #iPhone Drop Protection Mechanism That Changes Device .... (#Tuesday, 2 #December) http://t.co/WvSAiPpSW5"
1.0,Props for @apple iTC App Review Team for reviewing metadata rejected resubmission in just 2 hours! Thanks!
0.0,Apple bears get paid as put contracts double amid drop http://t.co/KdnL4Uc3Yz #News #AAPL #Applebears #Appleoptions #Apple #iPhone #News
-1.0,@apple yall some hoes
1.0,What's at the core of @Apple's new #iOS7? Excellent updates for your phone's #mobilesecurity. #McAfee - http://t.co/pVo68ZVdq4
1.0,Thanks @apple for 'Keep Newer' when transferring files from a local hard drive to a server.
0.0,Does @apple store in Georgetown sell refurb'd iPads? Or just new? Are refurbs only available online?
0.0,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/KfNPj9P8HI"
0.0,Apple Flash Crash: What You Need to Know #AAPL http://t.co/2PBThSFeEE
0.0,Why Estimates Of A 1 Trillion Market Cap For #Apple Are Still Far-Fetched: Fundamental And Algorithmic Analysis #aapl http://t.co/TTydGD71Wc
0.0,"@capitolization @Apple I believe they are only online, but you may be able to 'ship to store'."
-1.0,Did you notice that @Apple apps now say 'Get' instead of 'Free'? This change was due to alleged misleading labeling. http://t.co/In8SIkR1Qp
0.0,"APPLE Intraday Comments - Updated RANGE - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"
0.0,"#AAPL Market Cap Passes $700 Billion, Tablet Sales Slump and More  http://t.co/gWDMiYag9o"
0.0,@drewbsaunders Thanks. Also interestingly @apple isn't Apple.
-1.0,@shortyawards @Apple it is very confusing u wonder if it means u are going to get a bill later for Ur download please use free if it's free
0.0,Elgato Launches Thunderbolt 2 Dock with 4K Resolution Support [Mac Blog] http://t.co/Sofxp2HvlB #AAPL
0.0,"The @Sony #e-paper FES #watch is the coolest piece of #wearable #tech yet, sorry @Apple http://t.co/542RSJsmkf by @luchanglu via @bustle"
0.0,Finally gave up on return of @Apple 17' MacBook Pro model. My 15' Retina is 'out for delivery'. They'll probably announce one next month ;-)
0.0,"APPLE Intraday Comments - Updated NEW RANGE  - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"
-1.0,"Apple  Loses Ground to Google  In Education Tablet Sales $AAPL #aapl
http://t.co/Ap0c3ehZLe"
0.0,Apple Computer Inc (AAPL) rated Buy with price target $135 by Canaccord Genuity http://t.co/sMH4vteeHP #AAPL
-1.0,@apple What do I need to do if my mac has been really slow lately ?
0.0,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/72PLry6Yds"
1.0,RT @tra_hall: Enjoying the introductions at the @apple #connected launch event.  Some amazing #edtech leaders in the room.  #txed
0.0,$AAPL #AAPL green right now. Hope it stays.
0.0,RT @GregSherry Customer Service Successes &amp; Fails @Apple &amp; @SouthwestAir   examples http://t.co/jG7jp6L7zD @dkusnetzky #custserv #cx #cem
0.0,Sprint Offering to Halve Wireless Bills for Customers Switching From AT&amp;T or Verizon [iOS Blog] http://t.co/Chvmx9EHiy #AAPL
0.0,"Affluent Apple Users Out-Spend Android Users But What Do The Numbers Really Mean? $AAPL #aapl
http://t.co/O0lUu7TmEY"
0.0,"New meaning to Soviet jokes 'whatever we produce, it turns out as tank': #Russia seeks #Kalashnikov to rival @Apple http://t.co/bD0C0WGD5y"
-1.0,Your stupid as shit upgrade has ruined the god damned IDE @apple
-1.0,"You pieces of shit @apple! 
God damnit man!"
-1.0,"Hey @apple, how come I can't make Genius Bar appointments online anymore?"
0.0,Have Apple's iPad Sales Peaked? #AAPL http://t.co/zDUTviV8ys
-1.0,"What happened? RT @Khaleel You pieces of shit @apple! 
God damnit man!"
0.0,"Apple Gets Price Target Boost on Back of Strong iPhone Demand $AAPL #aapl
http://t.co/ciGlB3SYfl"
0.0,#AAPL:6 Reasons Apple Could Have Fallen 6% Yesterday...http://t.co/rVJREH9IjF
0.0,@Apple Pay = Compuserve | BTC = the internet
0.0,"#Apple lower following cautious Pac Crest, Deutsche notes #AAPL #CRUS http://t.co/QeSxIwzUIK"
1.0,Awesome! @Apple invented peanut-butter-sandwich technology for phones. http://t.co/DPZpoqZTHX
0.0,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/EyE2GtZ2g5"
-1.0,Lol fuck you. I'm still not buying a new one. @Apple http://t.co/XHqOVbNfZK
0.0,"AAPL 'buy' reiterated,  target raised to $135 by Canaccord Genuity $AAPL Brief explanation here:  https://t.co/qS1o6LkvgN #AAPL"
0.0,#AAPL:Canaccord ups Apple price target to $135 a share...http://t.co/5C0Ea1oLSZ
0.0,"Economic temperature spiking, or terrorist attack?  Either way, how you're not all in... via @zerohedge #AAPL http://t.co/AFxp5Z0mbb"
-1.0,@apple has caused me so much pain today
-1.0,"#As @Apple [#Apple] still struggles to #meet #iPhone6 demand, #Canaccord raises price .... (#Tuesday, 2 #December) http://t.co/orhJ2UnkM4"
-1.0,Not cool @Apple ... not cool. You just bait-and-switched me into paying for an upgrade to server after a 'free' upgd. to 10.10.1?
0.0,Steve Wozniak to Star in an Upcoming Reality TV Show Focusing on Futuristic Tech [Mac Blog] http://t.co/88VJAjePI4 #AAPL
-1.0,iPhone Shortages Not Helping RadioShack as Consumer Sales Plummet http://t.co/UVre2GM1oh #AAPL
0.0,#SteveJobs will be a crucial witness against #Apple in an #iPod antitrust suit via @BGR #aapl  http://t.co/BBH9g0TUyM
1.0,"TheStreet:  #Android Phones to Dominate Through 2018, While #iOS Phone Revenue Will Dazzle #goog #aapl  http://t.co/bsqSkPFF8O"
0.0,TheStreet:  #Apple Gets Price Target Boost on Back of Strong #iPhone Demand #aapl  http://t.co/f2qTGIBDDq
0.0,RT @jopocop: TheStreet:  #Apple Gets Price Target Boost on Back of Strong #iPhone Demand #aapl  http://t.co/f2qTGIBDDq
0.0,#Apple Should Fight New Court Case Over #SteveJobs' DRM Decision - Forbes #aapl http://t.co/hmht2MBHIo
0.0,"All computers are susceptible to Adware, and don't believe that @Apple computers are immune! See this post from Apple
http://t.co/ADWlfrzsm0"
0.0,6 Reasons #Apple Could Have Fallen 6% Yesterday - Forbes #aapl  http://t.co/8v2qhZG65Z
-1.0,@APPLE CAN YALL PLEASE SEND ME MY FUCKIN PHONE
-1.0,Anyone know how to fix this? #xcode @apple no simulators... tried complete reinstall #ios http://t.co/Nu9YyqioHU
0.0,"Apple Bears Get Paid as Put Contracts Double Amid Drop $AAPL #aapl
http://t.co/xDr3Sve7gm"
0.0,http://t.co/7iyWkaiMss @apple Early Adoption Issues?? for #ApplePay #blackfriday #Tokenization http://t.co/vHYcIVSIxw
-1.0,CNBCTV:  #Apple fighting monopoly allegations #aapl http://t.co/mPsHU4yKTB
0.0,CNBCTV:  #iPhone growth peaked? #aapl  http://t.co/iTlGPv7oaR
0.0,CNBCTV:  Analyst worries about #iPhone growth #aapl http://t.co/2cA2SfAShg
1.0,CNBCTV:  #Cramer: #AppleWatch a dazzler #aapl  http://t.co/NN0MSAa9s4
-1.0,CNBCTV:  #Cramer: Trading #Apple suckers game #aapl http://t.co/cPmnQXDwit
0.0,CNBCTV: #Apple heads to trial #aapl http://t.co/d0AFg0lQIY
0.0,"RT @JPDesloges: Apple Bears Get Paid as Put Contracts Double Amid Drop $AAPL #aapl
http://t.co/xDr3Sve7gm"
0.0,"@Archimage @Apple seen a bunch of people tweeting about. Search Twitter, then dev forums. I don't remember solution."
0.0,".@Apple's iAd #programmatic #advertising is a sign of the times, but it doesn't match the company's innovative rep: http://t.co/L19oQPW8uZ"
1.0,This is huge! My ISP @WintekNOC is peering directly with @Apple @Netflix @google &amp; others. Getting 6ms ping response! http://t.co/tIgLoVQoQs
-1.0,@apple make SD cards so we can add memory to our iPhone because we all know you won't allow SD cards until you profit from it
1.0,"WOAH! 7% Cashback from @Apple store for #CyberMonday deals at http://t.co/fNROGTo4qO. #Ipads, #Iphones, #Mac and MORE."
0.0,"All computers are susceptible to Adware, and don't believe that @Apple computers are immune! See this post from... http://t.co/tM2wLSlZgR"
0.0,"APPLE Intraday Comments - NEW RANGE - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"
0.0,"6 Reasons Apple Could Have Fallen 6% Yesterday $AAPL #aapl
http://t.co/BhJftcy3fN"
0.0,"@Apple [#Apple] #Patents An #iPhone Drop Protection Mechanism That Changes Device .... (#Tuesday, 2 #December) http://t.co/WpnlcmBcSB"
-1.0,Google Chromecast Leapfrogs Apple TV as the Aging Media Player Loses Ground to Rivals http://t.co/14UHvYCP6B #AAPL
0.0,"Apple MacBook (å£949.86)
http://t.co/f5IHhOnzHM
@office_nerd @apple
#tech http://t.co/dWX2Q7sS6F"
-1.0,my phone keeps fucking freezing @apple
0.0,"RT @ace_kit_uk: Apple MacBook (å£949.86)
http://t.co/f5IHhOnzHM
@office_nerd @apple
#tech http://t.co/dWX2Q7sS6F"
0.0,"RT @ace_kit_uk: Apple MacBook (å£949.86)
http://t.co/f5IHhOnzHM
@office_nerd @apple
#tech http://t.co/dWX2Q7sS6F"
0.0,#gorgeous lighting @apple #GrandCentralStation http://t.co/iegTpffKhX
-1.0,When you can't hear people through your headphones thank you @Apple for the headphones and @god
0.0,@Apple new patent has its #iPhone's doing mid air tricks to avoid breaking http://t.co/VWzWp2rY4e #Technology #Apple #patent #Tech
-1.0,I've been considering suing @apple for putting that shitty U2 album on my phone
0.0,. @Apple patents drop-proof mechanism. Breaks laws of physics with anti-gravity. http://t.co/hRgrwfQFRD via @tomshardware #getagoodcase
-1.0,@MacRumors @kellyhodgkins I believe it I bought an @amazon Fire TV for $69 @Apple You've lost another customer
-1.0,"Apple goes to trial over $1 billion digital music lawsuit in California $AAPL #aapl
http://t.co/jAxLSipoQF"
-1.0,RT @unstanningzarry: my phone keeps fucking freezing @apple
0.0,Worth reading: #design comparison of @Google and @Apple's map apps: http://t.co/7vGUivRy0C #UX
0.0,@ohiloveariana damn I wish I could get u an iPhone so we could imessage but I don't have enough money dAMN DAMM DAMN @apple
0.0,"Morgan Stanley Sells Apple Inc., but AAPL Stock Still a Buy http://t.co/9tZVa6tPsV #AAPL"
0.0,Late Apple Inc. Co-Founder Steve Jobs 'Testifies' In iTunes Case http://t.co/UmRfdsVfZO #AAPL
1.0,"@SparkingAri @Apple ikr! but u dont need to,bc i'll hopefully buy one on christmas if my grades are 17/20"
-1.0,RT @SparkingAri: @ohiloveariana damn I wish I could get u an iPhone so we could imessage but I don't have enough money dAMN DAMM DAMN @apple
-1.0,"#AAPL:Android Phones to Dominate Through 2018, While iOS Phone Revenue Will ...http://t.co/b9VdeyRXTc"
0.0,Holiday weekend @apple v #android who came out on top? http://t.co/WEpQ4CunCr http://t.co/pNX4QKuymh
-1.0,@apple need to sort this b*llshit out with safari in Yosemite! 'Safari can not find server' #apple #macbook #YosemiteProblems #Yosemite
0.0,"Apple: Canaccord, Merrill Up Targets on iPhone Cycle; Mostly Priced into the Stock, Says Pac Crest $AAPL #aapl
http://t.co/aCM2UjwbFc"
-1.0,.@Apple faces $1B lawsuit over iPod allegations: http://t.co/UAVE47ez8w #legal #tech #lawsuit
0.0,#AAPL:Here's Why Apple Won't Be A Trillion Dollar Company According To Billi...http://t.co/k2qlUBT8Bz
0.0,@Apple gets patent to prevent cracked screens by rotating #iPhones as they fall: http://t.co/u23MhIOGjj http://t.co/0KR2KnuNQT #Apple
-1.0,@tim_cook Not happy with @Apple @AppStore Backwards compatibility should be a given.  It is for my other apps why not Aperture?? Money Grab?
0.0,"RT @ace_kit_uk: Apple MacBook (å£949.86)
http://t.co/f5IHhOnzHM
@office_nerd @apple
#tech http://t.co/dWX2Q7sS6F"
0.0,Why isn't @Apple on Twitter? http://t.co/J37ja6MrpE
0.0,@ggwpapple higher ups can link that link back to your @apple.com email address
-1.0,Hey @apple: Love ya but #AppleCare low-fi hold music is awful. Would prefer to hear tips on using apple gear.  Better use of my hold time.
0.0,MacBook Pro 13   Non-retina First Startup: http://t.co/9l6RK2OLq2 via @youtube @apple #macbook #macbookpro #startup #hipster
0.0,MacBook Pro 13in Unboxing: http://t.co/F3IM9YbpxF via @youtube @apple #macbook #macbookpro #startup #hipster #unboxing
0.0,iPad Mini Unboxing!: http://t.co/GnLy8W75nA via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unboxing
0.0,iPad Mini First Time Startup!: http://t.co/vGHN798zzs via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unbox
-1.0,"Apple's iPhone 6 may face patent dispute from Chinese vendor with look-alike device $AAPL #aapl
http://t.co/djF7KJjtPG"
0.0,Eddy Cue Speaks About iBooks Price-Fixing Case: 'We Feel We Have to Fight for the Truth' http://t.co/EQ7bKRe8K4 #AAPL
0.0,Russia Could Ban Apple Inc. iPhone For Lawmakers [REPORT] http://t.co/AVW6r4P2C8 #AAPL
-1.0,"As a die hard @Apple customer, I must say I am truly displeased with the customer service I was given yesterday. #badservice #Apple"
0.0,I would like an @Apple rep to reach out to me and resolve the issue @tim_cook
0.0,$AAPL has 4 analyst ratings in the last 7 days and 100% are positive. Median target: $137.5 (19% upside). https://t.co/ogs2AlQqHu #AAPL
0.0,"RT @ace_kit_uk: Apple MacBook (å£949.86)
http://t.co/f5IHhOnzHM
@office_nerd @apple
#tech http://t.co/dWX2Q7sS6F"
0.0,@ace_kit_uk @office_nerd @Apple Is this deal still available?
1.0,CNBCTV:  #Apple arguably most innovative company in world: Pro #aapl http://t.co/xWVD3zCkHu
0.0,"@TheMancBear @ace_kit_uk @Apple Hi Craig!  Yes, this offer is still available. Please visit us online http://t.co/Sx9TwALiru to purchase."
0.0,CNBCTV:  Day 1: #Apple's antitrust trial #aapl http://t.co/FQRoudZyOw
0.0,#AAPL I think it will be valued at 140-145s at next year.Death of Steve Jobs damaged #Samsung more than Apple +
0.0,"EU: Nice iPhone ya got there. Pity if something were to happen to it.
http://t.co/vpn1gWZi2r @Apple @applenws @iPhone_News"
0.0,#AAPL:Apple heads to trial with Steve Jobs as a witness...http://t.co/qq3XcPJPTk
0.0,RT @jopocop: BloombergTV:  #SteveJobs Testimony to Play Key Role in #iPod Trial http://t.co/vVRrZZMUdL #aapl
0.0,"Deutsche Bank Sees Risk Of Apple iPhone's 'Sharp Production Cuts' $AAPL #aapl
http://t.co/QHLVaGZjkU"
0.0,"#VerrÌ_cktes #GerÌ_cht: #iPhone6s zum @Apple [#Apple] Watch. (#Tuesday, 2 #December) http://t.co/bCjwU8zA0R"
0.0,@Google #Chromecast Leapfrogs @Apple #TV as the Aging Media Player Loses Ground to Rivals http://t.co/ukS4uyDEki
0.0,@Apple gets patent to prevent cracked screens by rotating iPhones as they fall http://t.co/TmvY6OmQVN @tim_maliyil http://t.co/bQuuvuPfeR
-1.0,@apple plz kill Verizon soooo I don't have weird apps and passcodes and synchronized locations on everything
-1.0,RT @Elmetifi: #AAPL I think it will be valued at 140-145s at next year.Death of Steve Jobs damaged #Samsung more than Apple +
-1.0,Strikes me as somewhat stupid that @Apple have sent me a brand new iPhone without the latest software on. So I can't restore my old stuff.
-1.0,@apple really needs to do something about these bullshit cords
0.0,Back from the Dead: Old iPods Drag Apple to Court http://t.co/8CqmzYqeGT #AAPL #SteveJobs
0.0,"Up 169%, Is #Apple Supplier #Skyworks Still A Buy? #SWKS  #AAPL #BRCM #MU #QCOM #VTI http://t.co/YcxoMNmHqo"
1.0,5 gorgeous #iPhone #apps with surprising designs and amazing visuals | BGR #aapl http://t.co/6UkoSYokMn
0.0,RT @IDSA: Legendary @Apple designer @SusanKare gives young designers 2 simple rules to follow. http://t.co/m5zs57VXdL via @FastCoDesign
-1.0,@Apple ??? My iPhone 3 which has been sitting quietly for a year in a protective case just split open at the back http://t.co/PyoHjiuG03
0.0,"@NCRcorporation Silver Merchants Prefer #Bitcoin to @Apple #ApplePay http://t.co/fHQcL7Tz1K 
#Payments
#Retail
#Banking"
-1.0,"Yes @apple, now is a perfect time to lock my screen and install a software update without asking. #not"
-1.0,"Me too. MT @MsNarcissistic As a die hard @Apple customer, I am truly displeased with the customer service I was given yesterday. #badservice"
0.0,"Chinese phone vendor claims Apple's iPhone 6 looks too similar $AAPL #aapl
http://t.co/tcrnEA6YjX"
1.0,@SamJam Agreed--have to give props to @Apple for battery life on new iPhones. It's SO good. #TL_Chat
0.0,#Winter can be scary but you can stay safe #Winnipeg with our free @Apple app http://t.co/wYJVGqW6qT
0.0,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/0RzUiWcD9n"
0.0,"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/0RzUiWcD9n"
-1.0,@apple I hate the microphone shit on the imessage please take it the fuck off
0.0,A4: Sounds like I need to upgrade to the @Apple iPhone 6+. Although my spacious purse holds many items! @TommyHilfiger @StoreysTL #TL_Chat
0.0,#Apple Patents Method to Make #iPhones Fall Like a Cat #aapl http://t.co/ZrkJVUqK2E
0.0,#AAPL:Apple Should Fight The New Court Case Over Steve Jobs' DRM Decision...http://t.co/Se3yRHrAv1
-1.0,#Apple in the Dock: $1 Billion Antitrust Claim Casts #SteveJobs as Conspirator #aapl http://t.co/qZaTiTlR26
